id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23428431,Authentic Montreal Plateau: Cozy book-filled flat,1089538,Nicolas,,Le Plateau-Mont-Royal,45.53578,-73.58453,Private room,90,2,10,2019-10-14,0.27,1,0,0,
23435954,Enjoy the beautiful Mile-End of Montreal -6 guests,174811035,Issac,,Le Plateau-Mont-Royal,45.52656,-73.60767,Entire home/apt,125,2,37,2019-10-08,0.91,1,0,0,
23436381,"Cozy Bedroom at Côte des Neiges, 5min from subway",61056832,Naíla,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48823,-73.62479,Private room,25,21,38,2019-10-03,0.93,1,255,0,
23438329,Apartment in The Heart of Downtown,41293936,Alex,,Ville-Marie,45.50994,-73.56177,Entire home/apt,118,1,271,2020-03-13,6.14,2,78,23,
23448043,Spacious bedroom with en-suite in perfect location,125677857,James,,Le Plateau-Mont-Royal,45.51788,-73.57007,Private room,40,4,0,,,1,0,0,
23454239,"☀️Amazing Getaway📍Ace location & view, pool+gym",154255550,Saina,,Le Plateau-Mont-Royal,45.51433,-73.57053,Entire home/apt,114,2,121,2021-10-06,2.86,1,119,28,
23463013,Modern 2 bdr apartment in the Mile-Ex,5229305,Marc-Antoine,,Rosemont-La Petite-Patrie,45.53165,-73.61819,Entire home/apt,100,3,13,2019-08-24,0.34,1,0,0,
23464868,"Bright, Newly Renovated Apartment in St. Henri",9400543,Nicholas,,Le Sud-Ouest,45.47119,-73.59154,Entire home/apt,109,2,41,2019-08-19,1.03,1,0,0,
23466428,Large private room with balcony (Downtown) !,175112331,Julie,,Le Plateau-Mont-Royal,45.51735,-73.58302,Private room,33,2,7,2018-06-05,0.17,1,0,0,
23466430,Au coeur de Montréal,114215299,Renee,,Ville-Marie,45.51542,-73.55409,Entire home/apt,103,30,0,,,1,290,0,
23478238,Big room - Lovely artsy flat in plateau est,42633861,Marianie,,Le Plateau-Mont-Royal,45.53729,-73.57792,Private room,35,3,2,2018-04-30,0.05,1,0,0,
23479614,Luxueux appartement au coeur de Montréal,97174083,Dan,,Le Plateau-Mont-Royal,45.51966,-73.56926,Entire home/apt,200,3,6,2018-08-13,0.16,1,0,0,
23481594,Cozy Bachelor in Ahuntsic,141009075,Michel,,Ahuntsic-Cartierville,45.54811,-73.64325,Entire home/apt,59,32,57,2019-09-04,1.35,2,107,2,
23485225,"Large historic family home, minutes from downtown",175091462,Sarah,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46649,-73.62866,Entire home/apt,498,2,1,2018-06-10,0.02,1,101,0,
23502461,Charmant et spacieux condo,84006068,Youssef,,Saint-Léonard,45.574,-73.58468,Entire home/apt,95,1,0,,,1,0,0,
23504078,Le chat,175523512,Aubrey,,Rosemont-La Petite-Patrie,45.5558,-73.56123,Private room,16,5,3,2018-04-08,0.07,1,0,0,
23505392,M,143189155,Tej,,Le Sud-Ouest,45.47511,-73.59323,Entire home/apt,59,1,1,2018-03-12,0.02,1,0,0,
23516746,"Appartement spacieux, calme, très bien situé",2286545,Géraldine,,Le Plateau-Mont-Royal,45.5316,-73.57535,Entire home/apt,58,240,9,2019-05-02,0.21,1,77,2,
23517653,Lumineux appartement Petite-Patrie.,13794701,Monique,,Rosemont-La Petite-Patrie,45.53356,-73.59881,Entire home/apt,84,32,5,2019-11-03,0.13,1,241,0,
23518449,Beautiful sunny studio in the heart of Downtown,66881070,Oxford,,Le Plateau-Mont-Royal,45.50929,-73.57516,Entire home/apt,76,31,2,2018-12-01,0.05,12,185,0,
23527078,"Petite-Patrie, the place to be!",764265,Julie,,Rosemont-La Petite-Patrie,45.54263,-73.60024,Entire home/apt,70,2,17,2019-04-09,0.40,1,0,0,
23535247,"Chaleureux/Cosy, sympathique et abordable!",175823765,Nadine,,Montréal-Nord,45.61886,-73.62224,Shared room,14,7,25,2018-05-21,0.57,1,0,0,
23542566,Très bel appartement au pied du Mont Royal,122097707,Alex,,Le Plateau-Mont-Royal,45.5171,-73.59178,Entire home/apt,120,1,2,2018-04-01,0.05,1,0,0,
23548232,Apt. in the heart of Montreal,175943563,Sam,,Le Plateau-Mont-Royal,45.52508,-73.60709,Entire home/apt,60,3,1,2018-06-15,0.02,1,0,0,
23549327,Explore the City from an Ultramodern and Art-Filled Loft,5758531,Kay,,Le Sud-Ouest,45.48095,-73.58568,Entire home/apt,125,7,188,2021-09-25,4.55,2,146,60,
23562050,Votre pied à terre à Montréal,149880179,Isabel,,Ahuntsic-Cartierville,45.54321,-73.70307,Entire home/apt,85,2,78,2021-10-03,1.97,1,207,21,
23564730,Cozy downtown room * Parking options,48090793,Nikki & Robert,,Ville-Marie,45.5121,-73.55932,Entire home/apt,75,1,176,2020-02-26,4.01,5,0,0,
23565307,Upscale 2BR + 2BATH - Perfect for Business!,9818417,Andre,,Ville-Marie,45.50492,-73.56236,Entire home/apt,189,1,28,2019-07-30,0.74,29,68,0,
23565381,Condo confortable et tranquille (métro Jarry),20231448,Kareem,,Villeray-Saint-Michel-Parc-Extension,45.54502,-73.62525,Private room,35,7,11,2021-09-10,0.37,1,63,4,
23566290,City Condo - to share with quiet roommate,5518809,Pierre-Étienne,,Ville-Marie,45.52756,-73.54844,Private room,56,5,0,,,2,0,0,
23567522,"Cozy, Huge, Very close to metro 3 1/2",165673197,Bianca,,Mercier-Hochelaga-Maisonneuve,45.53935,-73.5511,Entire home/apt,35,25,8,2018-03-16,0.18,1,0,0,
23574665,"Belle chambre briquette, quartier latin CENTRE",22571499,Orane,,Ville-Marie,45.51591,-73.56463,Private room,35,4,1,2018-04-15,0.02,1,0,0,
23582654,Feels like home (apt 105),39844170,Kim,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49551,-73.6093,Entire home/apt,79,1,157,2021-08-21,3.61,18,314,21,
23594185,Grand 7 1/2 lumineux nouvellement meublé,176356695,Isabelle,,Le Plateau-Mont-Royal,45.52058,-73.59614,Entire home/apt,250,7,20,2019-11-23,0.49,1,0,0,
23595370,The White Piano - Charming Appartment - Downtown,38033520,Carl-Philippe,,Ville-Marie,45.5218,-73.55412,Entire home/apt,65,28,97,2020-01-05,2.28,1,0,7,
23596614,Sunny downtown apt with a homey feel,6917431,Daniella,,Ville-Marie,45.49534,-73.58498,Entire home/apt,60,20,0,,,1,0,0,
23600222,Pivate room Mile-end & Plateau Mont-Royal,47935573,Stephanie,,Le Plateau-Mont-Royal,45.5219,-73.59276,Private room,32,2,1,2018-04-15,0.02,1,0,0,
23608953,Cool apartment in up and coming neighborhood,156764819,Nurit,,Saint-Laurent,45.5132,-73.70403,Private room,60,1,0,,,1,0,0,
23610347,Chambre confortable à coté du Parc Lafontaine!,69132882,Maximilien,,Le Plateau-Mont-Royal,45.52901,-73.56378,Private room,19,14,0,,,1,0,0,
23624736,NDG - NEWLY* Renovated/Furnished  (Near Metro/Bus),70013660,Desmond,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46938,-73.60532,Entire home/apt,500,5,2,2018-06-02,0.05,3,364,0,
23630465,Jolie chambre privée sur l'avenue Mont-Royal,29173569,Pauline,,Le Plateau-Mont-Royal,45.51847,-73.58735,Private room,17,1,1,2018-03-16,0.02,1,0,0,
23632032,"Charmant chalet urbain, bien situé et lumineux",729374,Anne-Marie,,Le Plateau-Mont-Royal,45.53415,-73.56568,Entire home/apt,55,2,3,2018-05-21,0.07,1,0,0,
23633673,Luminous 2BR/AC/Parking/Netflix,50405689,Massimo,,Verdun,45.46028,-73.56538,Entire home/apt,95,32,104,2020-03-11,2.47,2,147,2,
23641980,Maison de ville Shop Angus,13006172,Amelie,,Rosemont-La Petite-Patrie,45.54906,-73.56726,Entire home/apt,175,2,2,2018-03-16,0.08,2,0,0,
23645847,Bright & Spacious apartment near Downtown,5514853,Meagan,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47181,-73.6162,Entire home/apt,82,6,19,2018-10-08,0.51,2,0,0,
23646985,Easy.Cozy.Lovely,38508444,Nicolas & Audrey,,Ahuntsic-Cartierville,45.55765,-73.63944,Entire home/apt,65,7,10,2021-07-25,0.23,1,350,7,
23649042,Dreamy Creative Studio,11492125,Mariela,,Ville-Marie,45.51147,-73.55652,Entire home/apt,88,2,88,2020-02-23,2.22,1,0,0,
23659784,Rustic-chic apartment in the heart of the Plateau,86193275,Kristin,,Le Plateau-Mont-Royal,45.52019,-73.59088,Entire home/apt,100,2,23,2018-12-07,0.55,1,0,0,
23660289,Plateau: in front of Lafontaine Park,49751493,Hugo,,Le Plateau-Mont-Royal,45.52516,-73.57345,Entire home/apt,123,2,34,2020-02-16,0.87,1,5,8,
23661343,View on Park Lafontaine & the Plateau,177153981,Eloise & Boubaker,,Le Plateau-Mont-Royal,45.52228,-73.56589,Entire home/apt,46,2,0,,,1,0,0,
23669852,Belle chambre lumineuse,177236148,Benjamin,,Ville-Marie,45.52004,-73.5579,Private room,13,1,0,,,1,0,0,
23681745,Urban Chic Loft-Style Studio - Downtown MTL,12993472,Anna,,Ville-Marie,45.51712,-73.55788,Entire home/apt,130,1,50,2019-08-19,1.20,2,0,0,
23684757,Magnifique logement,77378063,Vincent,,Mercier-Hochelaga-Maisonneuve,45.60231,-73.53659,Entire home/apt,195,4,0,,,1,0,0,
23700727,Cosy apartment opposite a beautiful park,82237966,Gideon,,Le Plateau-Mont-Royal,45.51564,-73.57005,Private room,28,1,2,2018-03-18,0.05,2,0,0,
23704078,Cote-des-Neiges,33320231,Navid,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49637,-73.62936,Private room,150,1,0,,,1,0,0,
23705778,Chambre sexy,77390048,Max,,Lachine,45.44569,-73.67863,Private room,100,1,7,2019-08-05,0.26,1,89,0,
23709029,Big Room MTL (GIRL),107719798,Sarah,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50722,-73.62538,Shared room,35,14,0,,,1,0,0,
23721552,Appartement Petite-Italie,10290879,Catherine,,Rosemont-La Petite-Patrie,45.5341,-73.61342,Entire home/apt,65,7,0,,,1,0,0,
23723240,Le nid du Plateau Mont-Royal,816732,Aurore,,Le Plateau-Mont-Royal,45.53524,-73.57103,Entire home/apt,225,3,8,2019-05-27,0.20,1,143,3,
23731632,Private apartment in heart of the Plateau,177921988,Krystyna,,Le Plateau-Mont-Royal,45.5203,-73.57347,Entire home/apt,120,4,3,2018-05-28,0.07,1,0,0,
23732174,1900 pi² au coeur du plateau Mont-Royal,163089967,Louis,,Le Plateau-Mont-Royal,45.53246,-73.5775,Entire home/apt,125,5,0,,,1,0,0,
23732480,Penthouse haut de gamme avec vue imprenable,19871269,Marco,,Ville-Marie,45.49563,-73.56865,Entire home/apt,229,1,0,,,1,0,0,
23733068,Charming quiet bedroom in the centre of Montreal,6076397,Yannick,,Ville-Marie,45.5204,-73.55909,Private room,50,1,7,2018-08-05,0.17,1,0,0,
23733819,Appartement cozy dans Villeray près du métro.,8177957,Lalaina,,Villeray-Saint-Michel-Parc-Extension,45.55261,-73.61042,Entire home/apt,28,1,0,,,1,0,0,
23745487,Big and Quiet Room in the Heart of the Plateau,136270788,Charles,,Le Plateau-Mont-Royal,45.5364,-73.57376,Private room,30,2,0,,,1,0,0,
23745555,Apartement lumineux et tranquil,178052086,Chantal,,Villeray-Saint-Michel-Parc-Extension,45.55917,-73.60661,Entire home/apt,75,2,3,2018-08-05,0.08,1,0,0,
23746023,Bel appartement calme et lumineux dans Villeray,38679161,Barbara-Lyna,,Villeray-Saint-Michel-Parc-Extension,45.54257,-73.63157,Entire home/apt,41,3,2,2018-04-23,0.05,1,0,0,
23746362,Chambre lumineuse dans un immense appartement,46486615,Gabrielle,,Mercier-Hochelaga-Maisonneuve,45.55511,-73.52968,Private room,32,30,6,2019-07-09,0.22,6,0,0,
23749401,Bright room in NDG,144677082,Dany,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47227,-73.62007,Private room,15,20,0,,,1,0,0,
23751623,Cozy room in the Plateau,69022090,Silvia,,Le Plateau-Mont-Royal,45.53012,-73.59294,Private room,63,2,184,2021-10-01,4.24,2,1,19,
23753082,31/2 entièrement meublé dans Montreal,178150014,Kathleen,,Ahuntsic-Cartierville,45.54634,-73.67725,Entire home/apt,31,6,1,2018-03-31,0.02,1,0,0,
23761750,"cute 1-bedroom (Plateau/Mile-End, Laurier st)",64037253,Wan,,Le Plateau-Mont-Royal,45.53446,-73.57966,Private room,16,1,3,2018-05-15,0.07,1,0,0,
23764014,Apartment in the sun and by the park & metro,4751452,Prashant,,Le Plateau-Mont-Royal,45.52078,-73.56833,Entire home/apt,80,5,1,2018-07-01,0.02,1,0,0,
23767476,Nice place for long term stays,7005376,Vincent,,Mercier-Hochelaga-Maisonneuve,45.54543,-73.53898,Private room,19,31,16,2021-08-24,0.41,22,288,4,
23770811,Cute 1 Bedroom in Great Location!,178320055,Kayla,,Le Sud-Ouest,45.48052,-73.5696,Entire home/apt,65,2,1,2018-04-23,0.02,1,0,0,
23782764,Sonder at Penny Lane | Studio Apartment,12243051,Sonder,,Ville-Marie,45.50085,-73.55922,Entire home/apt,214,2,41,2019-09-30,1.43,6,287,17,
23786834,"Home near downtown MTL, 3 bedrooms & big garden",3292081,Michael,,Ville-Marie,45.5365,-73.55272,Entire home/apt,70,4,2,2019-02-24,0.05,1,0,0,
23790093,"Bright and lovely home, 25 min to downtown Mtl.",111305663,Laurence,,Pierrefonds-Roxboro,45.5111,-73.80915,Entire home/apt,180,7,0,,,1,0,0,
23791967,FROM MAY 1ST TİLL SEP. 1ST FOR 733$ per month,178536004,Pelin,,Ville-Marie,45.50532,-73.56978,Private room,733,90,0,,,1,365,0,
23792586,Beige Daze Luxury Suite Downtown,22301546,Lux For Less,,Ville-Marie,45.50156,-73.57999,Entire home/apt,140,2,97,2020-03-15,2.26,22,356,5,
23805902,Studio lumineux sur Côte-des-Neiges,178642140,Agla,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49581,-73.62122,Entire home/apt,65,7,15,2019-11-25,0.39,1,72,0,
23806986,2-Story Studio - Latin Quarter,12993472,Anna,,Ville-Marie,45.51509,-73.55792,Entire home/apt,130,1,65,2019-05-27,1.59,2,0,0,
23810771,"Entire apartment, Sherbrooke et Berri Uqam métros",11471318,Melo,,Ville-Marie,45.52075,-73.56507,Entire home/apt,60,14,20,2019-12-30,0.51,1,0,1,
23818272,"Elegant Plateau, WiFi & A/C-2",53224329,Elena,,Le Plateau-Mont-Royal,45.52965,-73.57791,Entire home/apt,95,2,108,2021-10-07,2.62,7,329,13,
23819679,Beautiful 1 bedroom in Plateau (Yard with BBQ),176863546,Ksenia,,Le Plateau-Mont-Royal,45.53442,-73.56816,Entire home/apt,65,4,3,2018-05-28,0.07,1,0,0,
23819792,Bright and Spacious Room,110828487,Siam,,Le Sud-Ouest,45.45972,-73.59748,Private room,13,7,1,2018-04-01,0.02,1,0,0,
23821423,St-Henri Heaven/3+1 bdr/2 bth open space,37343552,Billie Rose,,Le Sud-Ouest,45.47034,-73.59033,Entire home/apt,125,28,87,2019-08-25,2.02,1,317,0,
23822074,Appartement style moderne à Montreal,111838033,Stacy,,Saint-Léonard,45.57885,-73.607,Entire home/apt,75,1,110,2021-09-05,2.58,1,40,41,
23822150,Humble LOFT - In the ❤ of OLD PORT / Old Montreal,19059657,Yanick,,Ville-Marie,45.50872,-73.55108,Entire home/apt,989,360,103,2020-01-10,2.69,2,0,0,
23822928,Edison Residence (single/min.35 nights) #16,172058803,Philippe,,Le Plateau-Mont-Royal,45.50769,-73.5782,Private room,27,35,3,2019-08-20,0.08,8,0,0,
23823195,Spacious gorgeous studio- Duluth and St. Denis,27137870,Hellan,,Le Plateau-Mont-Royal,45.52125,-73.58085,Private room,35,7,0,,,1,0,0,
23823831,Edison Residence (single/min.35 nights) #14,172058803,Philippe,,Le Plateau-Mont-Royal,45.50773,-73.57587,Private room,27,35,1,2018-07-31,0.03,8,0,0,
23824447,Edison Residence (single/min.35 nights) #13,172058803,Philippe,,Le Plateau-Mont-Royal,45.50726,-73.57785,Private room,27,35,2,2018-08-31,0.08,8,0,0,
23826709,Private Bedroom Le Plateau / Dowtown,18930192,Jodie,,Le Plateau-Mont-Royal,45.51533,-73.57211,Private room,47,1,43,2019-03-14,1.05,1,42,0,
23826731,"Lux 2 bedroom, 2 bath -WIFI-Free Park/2 balconies",178861975,Marina,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47467,-73.60765,Entire home/apt,199,31,67,2021-07-31,1.60,5,251,6,
23826793,Beautiful and cozy 1BR in vibrant neighborhood,18158263,Cedrick,,Mercier-Hochelaga-Maisonneuve,45.54635,-73.55326,Entire home/apt,69,1,0,,,1,0,0,
23827016,Stella Stays | Stunning & Modern 2 Floor Penthouse | Old MTL,156562805,Stella Stays,,Ville-Marie,45.50219,-73.55915,Entire home/apt,277,1,233,2021-10-12,5.58,9,325,57,
23828130,Superbe RDC duplex familial à pied du métro+wifi,27325542,Mireille,,Mercier-Hochelaga-Maisonneuve,45.54133,-73.55432,Entire home/apt,250,5,4,2019-08-17,0.15,1,0,0,
23835868,The Exclusive Luxury Suite Downtown,22301546,Lux For Less,,Ville-Marie,45.4904,-73.57684,Entire home/apt,122,2,52,2020-02-02,1.35,22,0,0,
23838632,Great apartment renovated to the taste of the day,125986742,Sam,,Verdun,45.44808,-73.58173,Entire home/apt,395,180,0,,,1,358,0,
23838827,One bedroom,32923065,Jone,,LaSalle,45.44722,-73.60833,Private room,160,2,8,2018-08-04,0.20,1,0,0,
23838932,downtows village spacieuse chambre,178997941,Jean,,Ville-Marie,45.52299,-73.55285,Private room,25,1,0,,,1,0,0,
23841004,Bright & Spacious by the Olympic Stadium and Park,806408,Sarah,,Rosemont-La Petite-Patrie,45.56406,-73.5796,Entire home/apt,89,5,7,2019-07-09,0.17,1,0,0,
23841498,Wonderful 2bdrs Condo in French Downtown,14911825,Phil,,Ville-Marie,45.51277,-73.55636,Entire home/apt,119,3,43,2019-09-23,1.07,1,0,0,
23845481,PRIVATE ROOM (# 5) IN A 10 1/2 APARTMENT,17080685,Robert,,Le Plateau-Mont-Royal,45.52465,-73.60605,Private room,100,31,53,2018-11-05,1.26,6,365,0,
23853650,Modern loft downtown,64025763,Fernanda,,Ville-Marie,45.5045,-73.56285,Entire home/apt,85,3,4,2018-06-30,0.09,1,0,0,
23854872,Joli appartement à louer au cœur de Montréal,36131479,Alice,,Mercier-Hochelaga-Maisonneuve,45.54529,-73.5465,Entire home/apt,40,2,0,,,1,0,0,
23857896,"Lovely, cozy & clean apartment in Rosemont",42838352,Caroline,,Rosemont-La Petite-Patrie,45.53865,-73.60052,Entire home/apt,36,1,3,2018-04-08,0.07,1,0,0,
23859663,Grand appartement à 1 min du métro Joliette,48562017,Olivier,,Mercier-Hochelaga-Maisonneuve,45.54682,-73.54885,Entire home/apt,75,3,1,2018-05-27,0.02,1,0,0,
23860598,Quiet/Practical Apartment in Trendy Mile End,86649254,Hamid,,Le Plateau-Mont-Royal,45.52651,-73.60117,Private room,61,4,44,2019-08-31,1.06,2,166,5,
23873684,Beautiful Room in Big Appartement,59637054,Kevin,,Villeray-Saint-Michel-Parc-Extension,45.54602,-73.63403,Private room,50,7,4,2021-09-05,4,2,346,4,
23878879,Sonder at Penny Lane | One-Bedroom Apartment,12243051,Sonder,,Ville-Marie,45.50242,-73.55897,Entire home/apt,210,2,173,2021-09-28,4.02,6,280,98,
23879451,Subleasing my room for 1 month,179385419,Linn-Cecilie,,Le Plateau-Mont-Royal,45.51912,-73.57825,Entire home/apt,675,1,0,,,1,0,0,
23881829,Charmant appartement montréalais avec jardin,52766756,Fabrice,,Verdun,45.46592,-73.5664,Entire home/apt,105,7,2,2018-08-19,0.08,1,0,0,
23882147,Wondeferful apartment on Le Plateau Mont-Royal,162828646,Vee,,Le Plateau-Mont-Royal,45.5329,-73.57839,Entire home/apt,225,2,9,2018-08-12,0.22,2,0,0,
23883420,Spacious private bedroom with access to pool,179250758,Eric,,Saint-Laurent,45.51218,-73.68783,Private room,33,2,1,2018-07-23,0.03,1,0,0,
23895509,"Luxury condo 1 bedroom & 1 sofabed , sleeps & WIFI",178861975,Marina,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47303,-73.60827,Entire home/apt,99,31,65,2020-02-16,1.75,5,5,13,
23897006,La lumière,52710072,Jalil,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50925,-73.63099,Entire home/apt,50,365,5,2018-09-23,0.13,1,179,0,
23901964,The Carpe Diem Room MTL#Downtown#CONCORDIA,27682618,Skander,,Ville-Marie,45.49143,-73.58055,Entire home/apt,33,1,1,2018-03-28,0.02,1,0,0,
23903513,Douillet et paisible,179110944,François,,Montréal-Nord,45.58105,-73.64453,Entire home/apt,35,5,0,,,1,0,0,
23905549,@1387 Downtown Montreal /Bright Condo,126855320,Mishel,,Le Sud-Ouest,45.48229,-73.56769,Entire home/apt,75,2,134,2021-08-27,3.09,6,7,10,
23921254,"Bright, Open Flat in Montreal's Plateau",179808414,Aaron,,Le Plateau-Mont-Royal,45.53427,-73.58294,Entire home/apt,100,3,5,2019-07-06,0.13,1,0,0,
23924798,Bien,179021576,Tommy,,Ville-Marie,45.49061,-73.57812,Entire home/apt,645,30,0,,,1,0,0,
23939530,"Walking distance to everywhere, (2)",51231052,Hamid,,Le Plateau-Mont-Royal,45.5077,-73.57569,Private room,35,1,94,2019-02-18,2.27,3,0,0,
23944561,Tidy & Clean Studio in Downtown Montreal,105970344,Melanie,,Ville-Marie,45.52142,-73.55877,Entire home/apt,58,1,332,2020-06-24,7.71,1,49,45,
23948856,3 et 1/2 appartement with a big back yard,180075509,Moe,,Rosemont-La Petite-Patrie,45.56433,-73.58363,Entire home/apt,15,15,0,,,2,0,0,
23954522,Studio Francisco Down-town Montreal 2 1/2,29400254,Francis,,Ville-Marie,45.49028,-73.57776,Entire home/apt,75,21,1,2018-08-07,0.03,1,0,0,
23956887,Cosy studio proche du métro,24524250,Flora,,Rosemont-La Petite-Patrie,45.53671,-73.60417,Entire home/apt,60,4,9,2018-06-11,0.22,1,0,0,
23961048,Cozy studio,140116182,Abbas,,Ville-Marie,45.49221,-73.57949,Entire home/apt,50,1,4,2018-06-25,0.09,1,0,0,
23962080,Perfect apartment in the heart of downtown Montreal,37309430,Nour,,Ville-Marie,45.49233,-73.57649,Entire home/apt,100,3,1,2018-05-21,0.02,1,0,0,
23962667,Cozy full- equipped apt 10 min away downtown Mtl,11698614,Juan,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49555,-73.60822,Entire home/apt,50,3,0,,,1,0,0,
23972573,The Amelia: Chic condo in downtown Montreal,65831087,Laurinda,,Ville-Marie,45.51621,-73.56051,Entire home/apt,57,1,161,2020-03-16,3.87,1,0,0,
23973220,"Super Appart cosy , au cœur du plateau Mont-Royal",180306096,Virginia,,Le Plateau-Mont-Royal,45.52678,-73.58157,Entire home/apt,53,2,6,2019-06-09,0.14,1,0,0,
23978390,Lux 2 bedroom/ 2 bath/2 balconies/2 TV's/wifi/park,178861975,Marina,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47316,-73.60655,Entire home/apt,199,31,57,2021-10-03,1.56,5,253,16,
23988363,"3-bedroom house in Le Plateau, Montreal",12584180,François,,Le Plateau-Mont-Royal,45.5205,-73.5879,Entire home/apt,500,2,1,2019-08-06,0.04,1,0,0,
23988864,"La Casa du Mile-End, chaleureux cottage - terrasse",6913195,Sylvain,,Le Plateau-Mont-Royal,45.52717,-73.59192,Entire home/apt,254,3,4,2018-11-08,0.10,1,0,0,
23994733,LUXURY APPARTEMENT IN THE CENTER OF MONTRÉAL,69645353,Hinatea,,Ville-Marie,45.51035,-73.56167,Entire home/apt,130,1,29,2019-09-23,0.74,1,0,0,
23995289,Large Sunny Bedroom near Downtown Montreal,66136309,Kathleen,,Le Sud-Ouest,45.47444,-73.58878,Private room,40,1,5,2019-05-06,0.12,1,0,0,
23996871,Cool wood room,71988965,Dylan,,Le Plateau-Mont-Royal,45.51915,-73.58305,Private room,13,1,7,2018-06-02,0.25,6,0,0,
23997069,Chambre dans appartement lumineux au cœur de MTL,70347740,Elodie,,Rosemont-La Petite-Patrie,45.53908,-73.58655,Private room,81,1,7,2019-12-31,0.20,1,286,0,
